_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,amenities,price,security_deposit,cleaning_fee,extra_people,guests_included,availability_365,city,country,amenities_count,review_scores_accuracy,review_scores_location,host_id,host_name,first_review_date,last_review_date,log_price,amenities_bins,price_log
23210058,Quintessential Beachside Apartment,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4.0,2.0,2.0,3,"TV, Wifi, Kitchen, Free parking on premises, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Host greets you, Beachfront",190.0,500.0,150.0,0.0,3.5,170,Mona Vale,Australia,28.0,10.0,10.0,46825224,Tom & Wendy,2018-11-28,2018-12-21,5.25227342804663,21-30,5.25227342804663
23210868,Dualist 1,Boutique hotel,Private room,Real Bed,1,1125,flexible,3.0,1.0,2.0,32,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Crib, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Long term stays allowed, Host greets you",295.0,0.0,60.0,0.0,1.0,365,Istanbul ,Turkey,20.0,10.0,10.0,15600860,Selim,2018-02-26,2019-01-03,5.69035945432406,11-20,5.69035945432406
23171144,Water View 2 Bedroom Apartment,Apartment,Entire home/apt,Real Bed,1,1125,moderate,6.0,2.0,5.0,78,"TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Paid parking off premises, Gym, Elevator, Heating, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Bathtub, High chair, Crib, Pack ’n Play/travel crib, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Step-free access, Step-free access, Step-free access, Step-free access",259.0,500.0,100.0,30.0,3.5,162,Sydney,Australia,46.0,10.0,10.0,144746489,Oriel,2018-02-15,2019-03-06,5.560681631015528,41-50,5.560681631015528
23211669,Excellent Duplex in Sarrià with Private Pool,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,9.5,3.0,6.0,6,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance, Bathtub, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Oven, Stove, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed",110.0,400.0,120.0,22.0,2.0,274,Barcelona,Spain,33.0,10.0,10.0,171236207,Apartment Barcelona,2018-04-09,2018-11-26,4.709530201312334,31-40,4.709530201312334
23219232,Beautiful bay view Apartment.,Apartment,Private room,Real Bed,3,12,strict_14_with_grace_period,2.0,1.0,1.0,4,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Iron, Private living room, Hot water, Other",65.0,0.0,10.0,0.0,1.0,0,Glebe,Australia,16.0,10.0,10.0,78956861,Jake,2018-02-15,2018-04-04,4.189654742026425,11-20,4.189654742026425
23298687,"Authentic one bedroom apartment , popular location",Apartment,Entire home/apt,Real Bed,1,1125,flexible,5.0,1.0,3.0,4,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Doorman, Pets live on this property, Elevator, Heating, Suitable for events, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",322.0,0.0,0.0,0.0,1.0,365,Istanbul,Turkey,20.0,10.0,10.0,127297892,Senem,2018-04-01,2018-08-10,5.777652323222656,11-20,5.777652323222656
23325683,Porto Feeling,Apartment,Entire home/apt,Real Bed,2,30,moderate,4.0,1.0,2.0,26,"TV, Wifi, Air conditioning, Kitchen, Family/kid friendly, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron",75.0,0.0,0.0,5.0,2.0,344,Porto,Portugal,14.0,10.0,10.0,97521721,Cristina,2018-03-25,2018-11-18,4.330733340286331,11-20,4.330733340286331
23297459,Viva Deluxe Hotel,Hotel,Private room,Real Bed,1,32,flexible,1.0,1.0,1.0,0,"TV, Wifi, Air conditioning, Breakfast, Elevator, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace",269.0,0.0,0.0,0.0,1.0,90,Fatih,Turkey,17.0,10.0,10.0,28667257,Şevket,2018-03-25,2019-02-19,5.598421958998375,11-20,5.598421958998375
23312848,Luxury Beach side Accommodation with pool,House,Private room,Real Bed,3,1125,flexible,3.0,2.0,2.0,13,"TV, Wifi, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Laptop friendly workspace, Hot water, BBQ grill, Garden or backyard, Beach essentials, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Step-free access, Wide entryway, Other",200.0,180.0,20.0,10.0,1.0,317,North Curl Curl,Australia,29.0,10.0,10.0,173601385,Richard,2018-02-23,2019-02-19,5.303304908059076,21-30,5.303304908059076
23258431,Bright & Stylish  Best Location Soho / Sheung Wan,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3.0,1.0,1.0,46,"TV, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway",642.5,750.0,262.5,62.5,2.0,334,Hong Kong,Hong Kong,43.0,10.0,10.0,4863982,Angie,2018-02-23,2019-03-10,6.466922027036182,41-50,6.466922027036182
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,Apartment,Shared room,Real Bed,2,31,strict_14_with_grace_period,1.0,1.0,1.0,2,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Washer, Dryer, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, EV charger",642.5,750.0,250.0,0.0,1.0,364,Hong Kong,Hong Kong,30.0,10.0,10.0,38301422,Angie,2018-11-26,2019-01-01,6.466922027036182,21-30,6.466922027036182
23303574,BARCELONA FIRA FAMILY,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,5.0,3.5,4.0,10,"TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Family/kid friendly, Washer, Essentials, 24-hour check-in, Hair dryer, Iron, Crib",83.0,200.0,60.0,50.0,3.5,17,Barcelona,Spain,15.0,10.0,10.0,149209395,Priority Villas,2018-03-12,2019-02-28,4.430816798843313,11-20,4.430816798843313
23311828,旺角 粉红粉红的一天《Romance of day 》连大露台,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,5.0,2.0,2.0,10,"TV, Cable TV, Wifi, Air conditioning, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Bed linens, Refrigerator, Dishes and silverware, Long term stays allowed",642.5,750.0,262.5,62.5,3.5,351,Hong Kong,Hong Kong,15.0,10.0,10.0,10088915,宅一起,2018-04-19,2019-02-08,6.466922027036182,11-20,6.466922027036182
23282173,Barcelona Super Central Apartment,Apartment,Entire home/apt,Real Bed,6,1125,flexible,2.0,1.0,2.0,40,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Elevator, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Building staff, Private entrance, Bathtub, High chair, Babysitter recommendations, Crib, Room-darkening shades, Hot water, Body soap, Bath towel, Toilet paper, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide entryway, Hot water kettle, Central air conditioning, Mini fridge, Smart TV, Bidet, Gas oven, Espresso machine, Day bed, Double oven, Warming drawer, Full kitchen, Bedroom comforts, Bathroom essentials",82.0,0.0,60.0,0.0,2.0,79,Barcelona,Spain,51.5,10.0,10.0,171749501,Angela,2018-03-06,2019-02-27,4.418840607796598,51-60,4.418840607796598
23300467,2 habitaciones en piso bonito y bien situado,Apartment,Private room,Real Bed,2,6,flexible,4.0,2.0,4.0,21,"TV, Kitchen, Smoking allowed, Heating, Washer, Essentials, Hangers, Hot water, Bed linens",56.0,0.0,0.0,0.0,1.0,329,Barcelona,Spain,9.0,10.0,10.0,173485639,Tati,2018-02-28,2019-01-01,4.04305126783455,0-10,4.04305126783455
23311924,*THE NEW YORKER * Downtown-Centre Ville,Apartment,Entire home/apt,Real Bed,1,1125,flexible,5.0,1.0,2.0,27,"Wifi, Air conditioning, Pool, Kitchen, Paid parking off premises, Free street parking, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Well-lit path to entrance",76.0,0.0,49.0,10.0,2.0,100,Montreal,Canada,28.0,10.0,10.0,173590341,Carolina,2018-02-20,2019-02-10,4.343805421853684,21-30,4.343805421853684
23317712,Stylish design 1 bed in the heart of Gracia,Apartment,Entire home/apt,Real Bed,6,1125,moderate,4.0,1.0,1.0,0,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Host greets you",25.0,0.0,100.0,0.0,3.5,329,Barcelona,Spain,25.0,10.0,10.0,173642259,Vincenzo & Antonella,2018-05-21,2018-10-01,3.258096538021482,21-30,3.4657359027997265
23252017,LV Premier Marques MQ1,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4.0,1.0,3.0,4,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Outlet covers, High chair, Children’s books and toys, Crib, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Step-free access, Wide clearance to bed, Step-free access, Step-free access, Host greets you, Handheld shower head",32.0,200.0,35.0,25.0,2.0,311,Porto,Portugal,47.0,10.0,10.0,181902,Jose Luz,2018-04-01,2018-10-01,3.4965075614664802,41-50,3.4965075614664802
23257630,Room available in Sheung Wan (SW9c),Apartment,Private room,Real Bed,31,1125,flexible,1.0,1.0,1.0,0,"Wifi, Air conditioning, Kitchen, Elevator, Washer, Lock on bedroom door, Hangers, Hot water, Other",188.0,750.0,0.0,0.0,1.0,364,Hong Kong,Hong Kong,9.0,10.0,10.0,67709885,Morgan,2018-04-01,2019-02-02,5.241747015059643,0-10,5.241747015059643
23300444,Copacabana Leme,Apartment,Entire home/apt,Real Bed,1,365,moderate,3.0,1.0,1.0,56,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Free street parking, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance",220.0,0.0,0.0,0.0,1.0,355,Copacabana,Brazil,30.0,10.0,10.0,173485423,Philippe,2018-04-29,2019-02-02,5.3981627015177525,21-30,5.3981627015177525
23321866,UD Rambla Suites  Pool 27 (2 BR),Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6.0,2.0,2.0,3,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, High chair, Crib, Room-darkening shades, Hot water, Bed linens, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Paid parking on premises",175.0,300.0,68.0,26.0,2.0,204,Barcelona,Spain,34.0,10.0,10.0,156294948,Lorenzo,2018-10-11,2019-02-10,5.170483995038151,31-40,5.170483995038151
23341856,Large windows 1 bedroom apartment Ikebana 1,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4.0,1.0,2.0,3,"TV, Wifi, Kitchen, Paid parking off premises, Free street parking, Heating, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Beach essentials, Luggage dropoff allowed, Cleaning before checkout",60.0,400.0,20.0,15.0,1.0,243,Porto,Portugal,28.0,10.0,10.0,37776205,Ana,2018-05-28,2019-01-03,4.110873864173311,21-30,4.110873864173311
23370900,Stylish Open Space Apartment,Apartment,Entire home/apt,Real Bed,2,30,flexible,4.0,1.0,3.0,35,"TV, Wifi, Air conditioning, Kitchen, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Host greets you, Paid parking on premises",50.0,0.0,10.0,10.0,2.0,330,Porto,Portugal,26.0,10.0,10.0,1138920,Miguel & João,2018-03-11,2019-01-10,3.9318256327243257,21-30,3.9318256327243257
2338855,Cozy Double Room Flat in Taksim 2,Serviced apartment,Entire home/apt,Real Bed,2,29,strict_14_with_grace_period,2.0,1.0,1.0,56,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Free street parking, Heating, Family/kid friendly, Suitable for events, Washer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Luggage dropoff allowed, Long term stays allowed, Host greets you",148.0,0.0,60.0,0.0,2.0,334,Istanbul,Turkey,33.0,10.0,10.0,9514105,Volkan,2014-03-24,2019-02-03,5.003946305945459,31-40,5.003946305945459
2344661,Porto-City Park,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6.0,3.0,3.0,15,"TV, Cable TV, Internet, Wifi, Kitchen, Indoor fireplace, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Iron, Laptop friendly workspace",120.0,0.0,50.0,0.0,1.0,364,Porto,Portugal,14.0,10.0,10.0,11973423,Teodemiro,2014-06-10,2018-06-10,4.795790545596741,11-20,4.795790545596741
23374190,Minutes to Sunset Beach- Clean and Spacious,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4.0,2.0,2.0,45,"TV, Wifi, Kitchen, Free parking on premises, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Laptop friendly workspace, Private entrance, Pack ’n Play/travel crib, Hot water, Bed linens",151.0,200.0,150.0,0.0,1.0,279,Haleiwa,United States,16.0,10.0,10.0,159032096,Abdul,2018-04-23,2019-02-23,5.0238805208462765,11-20,5.0238805208462765
23402460,Near UNSW kingsford borrodale rd single room,House,Private room,Real Bed,1,1125,strict_14_with_grace_period,1.0,3.5,1.0,1,Wifi,70.0,0.0,20.0,30.0,1.0,9,Kingsford,Australia,1.0,10.0,10.0,160391756,Chandler,2018-02-28,2018-02-28,4.2626798770413155,0-10,4.2626798770413155
23435015,Blue House Apartment 2 • Parking,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4.0,1.0,1.0,45,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, High chair, Babysitter recommendations, Crib, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Handheld shower head, Paid parking on premises",60.0,88.0,22.0,10.0,2.0,300,Porto,Portugal,40.0,10.0,10.0,71506208,Carolina,2018-03-23,2018-11-23,4.110873864173311,31-40,4.110873864173311
23398484,Surry Hills Gem - Private Bathroom & Bedroom,House,Private room,Real Bed,3,14,flexible,1.0,1.0,1.0,16,"Wifi, Pets live on this property, Dog(s), Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Garden or backyard, Host greets you",70.0,250.0,25.0,0.0,1.0,1,Surry Hills,Australia,17.0,10.0,10.0,52279,Frances,2018-02-28,2019-01-03,4.2626798770413155,11-20,4.2626798770413155
23419162,"Modern 5 bed family home, only minutes to Manly",House,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,6.0,3.5,5.0,0,"TV, Internet, Wifi, Kitchen, Free parking on premises, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Bathtub, Children’s books and toys, Babysitter recommendations, Room-darkening shades, Game console, Hot water, Bed linens, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Host greets you",425.0,750.0,250.0,0.0,1.0,0,Seaforth,Australia,40.0,10.0,10.0,44227240,Sue,2018-02-28,2019-01-01,6.054439346269371,31-40,6.054439346269371
23364269,Bright and Spacious apartment,Apartment,Entire home/apt,Real Bed,7,30,strict_14_with_grace_period,5.0,1.0,3.0,2,"TV, Wifi, Air conditioning, Pool, Kitchen, Gym, Family/kid friendly, Washer, Smoke detector, Essentials, Hair dryer, Iron",166.0,500.0,90.0,0.0,1.0,0,Rosebery,Australia,12.0,10.0,10.0,46771382,Hafid,2018-04-14,2019-01-01,5.117993812416755,11-20,5.117993812416755
23428550,Felix’s Home,Apartment,Entire home/apt,Real Bed,2,1125,moderate,5.0,2.0,5.0,36,"TV, Wifi, Kitchen, Free parking on premises, Free street parking, Heating, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Self check-in, Keypad, Hot water, Long term stays allowed",100.0,250.0,60.0,20.0,3.5,0,Eastlakes,Australia,17.0,10.0,10.0,108524367,Felix,2018-03-13,2018-09-19,4.61512051684126,11-20,4.61512051684126
23465144,Porto Views and Wines III by Porto City Hosts,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2.0,1.0,1.0,14,"TV, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Crib, Hot water, Microwave, Refrigerator, Dishes and silverware, Luggage dropoff allowed, Long term stays allowed, Host greets you",35.0,150.0,20.0,0.0,1.0,343,Vila Nova de Gaia,Portugal,26.0,10.0,10.0,152041171,Porto City Hosts,2018-03-29,2019-01-18,3.58351893845611,21-30,3.58351893845611
23394209,No. 1 harbour view new apartment in city centre,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4.0,1.0,2.0,3,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Pets allowed, Doorman, Elevator, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Luggage dropoff allowed",642.5,0.0,100.0,0.0,1.0,0,Hong Kong,Hong Kong,25.0,10.0,10.0,23932436,Jiahui,2018-03-31,2018-10-04,6.466922027036182,21-30,6.466922027036182
23483491,Cobertura: Recreio Bandeirantes - incrível,Apartment,Entire home/apt,Real Bed,4,180,flexible,5.0,3.0,3.0,1,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Gym, Elevator, Family/kid friendly, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Room-darkening shades, Hot water, Luggage dropoff allowed, Long term stays allowed",250.0,0.0,190.0,60.0,3.5,166,Recreio dos Bandeirantes,Brazil,26.0,10.0,10.0,73274162,Sirlei,2018-08-21,2018-08-21,5.5254529391317835,21-30,5.5254529391317835
23471052,"Quiet area, Wan Chai Centre, Near Tram station",Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,7.0,2.0,3.0,17,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Long term stays allowed, Host greets you",642.5,750.0,262.5,62.5,3.5,99,Hong Kong,Hong Kong,16.0,10.0,10.0,4209137,Cherry,2018-03-25,2019-03-07,6.466922027036182,11-20,6.466922027036182
23521898,1★BEACH HOUSE★ Patio ★ FREE Parking ★ WiFi★W/D ★,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4.0,1.0,2.0,29,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Paid parking off premises, Free street parking, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Babysitter recommendations, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide clearance to bed, Wide doorway, Step-free access, Wide entryway, Handheld shower head",95.0,200.0,150.0,0.0,1.0,35,Honolulu,United States,51.5,10.0,10.0,73159637,Jp,2018-04-04,2019-03-02,4.564348191467836,51-60,4.564348191467836
23486555,Apto bem localizado e equipado em Laranjeiras,Apartment,Entire home/apt,Real Bed,15,30,flexible,2.0,1.0,1.0,4,"TV, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Washer, Essentials, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Host greets you",101.0,0.0,0.0,0.0,1.0,178,Laranjeiras,Brazil,12.0,10.0,10.0,68700292,Ana,2018-04-12,2018-06-08,4.624972813284271,11-20,4.624972813284271
23509818,affordable living,Tiny house,Shared room,Real Bed,7,14,flexible,1.0,1.0,1.0,0,"TV, Wifi, Kitchen, Smoking allowed, Washer, Dryer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace",16.0,0.0,0.0,0.0,1.0,0,Surry Hills,Australia,11.0,10.0,10.0,115278086,Own,2018-04-30,2019-02-22,2.833213344056216,11-20,3.4657359027997265
23529310,"Large attic room, ensuite bathroom Forest Lodge",Townhouse,Private room,Real Bed,1,14,strict_14_with_grace_period,2.0,1.0,1.0,35,"Wifi, Kitchen, Heating, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Garden or backyard, Luggage dropoff allowed, Host greets you",70.0,0.0,50.0,0.0,1.0,74,Forest Lodge,Australia,25.0,10.0,10.0,175778139,Casey,2018-03-22,2019-02-22,4.2626798770413155,21-30,4.2626798770413155
23532756,Room Free Breakfast close to Hagia Sophia401,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2.0,1.0,2.0,0,"TV, Internet, Wifi, Air conditioning, Paid parking off premises, Breakfast, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Self check-in, Building staff, Hot water",127.0,0.0,0.0,0.0,1.0,317,Fatih,Turkey,21.0,10.0,10.0,52781347,Yusuf,2018-03-22,2019-01-02,4.852030263919617,21-30,4.852030263919617
23496149,Spacious Flat w/Terrace | Trindade,Apartment,Entire home/apt,Real Bed,2,150,strict_14_with_grace_period,4.0,1.0,2.0,10,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Elevator, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Step-free access, Wide entryway, Host greets you, Handheld shower head, Roll-in shower",32.0,0.0,29.0,5.0,3.0,340,Porto,Portugal,48.0,10.0,10.0,12730028,Host Wise,2018-03-25,2019-01-02,3.4965075614664802,41-50,3.4965075614664802
